項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
123,8298,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,D区　層位B0　集中67,炭化材,T,f,不明,----,ABCDEFGH,Gak-18665,β線法,10430,520,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,神奈川県綾瀬市吉岡遺跡群出土炭化材放射性炭素(C14)年代測定,317,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
124,8297,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,A区　層位Ⅱ,炭化材,T,f,不明,----,ABCDEFGH,Gak-18664,β線法,430,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,神奈川県綾瀬市吉岡遺跡群出土炭化材放射性炭素(C14)年代測定,317,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
125,8292,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,A区　層位Ⅵ,炭化材,T,f,不明,----,ABCDEFGH,Gak-16669,β線法,3940,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,神奈川県綾瀬市吉岡遺跡群出土炭化材放射性炭素(C14)年代測定,317,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
126,8289,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,B区　層位ⅥH,炭化物,T,h,不明,----,ABCDEFGH,NUTA-3035,AMS法,12960,120,----,----,----,----,----,中村俊夫(名古屋大学年代測定総合研究センター),名古屋大学年代測定総合研究センター,1999,神奈川県綾瀬市吉岡遺跡群遺物包含層のC-14年代測定,315,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
127,8290,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,D区　層位?ⅩL,炭化物,T,h,不明,----,ABCDEFGH,NUTA-3039,AMS法,25960,210,----,----,----,----,----,中村俊夫(名古屋大学年代測定総合研究センター),名古屋大学年代測定総合研究センター,1999,神奈川県綾瀬市吉岡遺跡群遺物包含層のC-14年代測定,315,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
128,8296,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,B区　層位Ⅵ　J2住,炭化材,T,f,縄文時代,----,B,Gak-18663,β線法,7060,460,----,----,----,----,----,パリノ･サーヴェイ株式会社,パリノ･サーヴェイ株式会社,1999,神奈川県綾瀬市吉岡遺跡群出土炭化材放射性炭素(C14)年代測定,317,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
129,8291,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,D区　層位ⅩⅩ,炭化物,T,h,不明,----,ABCDEFGH,NUTA-3040,AMS法,22340,190,----,----,----,----,----,中村俊夫(名古屋大学年代測定総合研究センター),名古屋大学年代測定総合研究センター,1999,神奈川県綾瀬市吉岡遺跡群遺物包含層のC-14年代測定,315,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
130,8288,14：神奈川県,吉岡遺跡群,綾瀬市吉岡字蟹ヶ谷,A区　層位ⅥL,土壌,T,k,不明,----,ABCDEFGH,NUTA-3038,AMS法,5480,90,----,----,----,----,----,中村俊夫(名古屋大学年代測定総合研究センター),名古屋大学年代測定総合研究センター,1999,神奈川県綾瀬市吉岡遺跡群遺物包含層のC-14年代測定,315,----,かながわ考古学財団調査報告49　吉岡遺跡群Ⅸ　考察編　自然科学分析編,(財)かながわ考古学財団
131,8322,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,J49S. C-1　J49号集石,炭化物,T,h,縄文時代,----,B,IAAA-10708,AMS法,4460,30,----,----,----,----,-25.2,株式会社古環境研究所,(株)加速器分析研究所,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
132,8321,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,J41S. C-9　J41号集石,炭化物,T,h,縄文時代,----,B,Beta-165185,AMS法,6250,40,----,----,----,----,-25.2,株式会社古環境研究所,Beta Analytic Inc.,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
133,8309,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,J8HC-3　J5号住居,炭化物,T,h,縄文時代,----,B,Beta-142919,AMS法,6330,50,----,----,----,----,-25.6,株式会社古環境研究所,Beta Analytic Inc.,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
134,8316,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,55G1WG.W-432　縄文時代草創期②の旧河道,炭化物,T,h,縄文時代草創期,----,B,Beta-165183,AMS法,13470,70,----,----,----,----,-26.9,株式会社古環境研究所,Beta Analytic Inc.,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
135,8318,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,55G2WG.W-19　縄文時代早期以降の旧河道,炭化物,T,h,縄文時代早期以降,----,B,Beta-165184,AMS法,2850,40,----,----,----,----,-29.4,株式会社古環境研究所,Beta Analytic Inc.,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
136,8319,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,55G2WG.W-35　縄文時代早期以降の旧河道,炭化物,T,h,縄文時代早期以降,----,B,IAAA-10706,AMS法,3000,30,----,----,----,----,-30.8,株式会社古環境研究所,(株)加速器分析研究所,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
137,8317,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,55G1WG.W-511　縄文時代草創期②の旧河道,炭化物,T,h,縄文時代草創期,----,B,IAAA-10705,AMS法,13890,50,----,----,----,----,-26.4,株式会社古環境研究所,(株)加速器分析研究所,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
138,8312,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,55GIWGW-509　縄文時代草創期①の旧河道,樹木片,T,d,縄文時代草創期,----,B,Beta-142922,AMS法,13840,100,----,----,----,----,-25.5,株式会社古環境研究所,Beta Analytic Inc.,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
139,8320,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,J40S. C-5　J40号集石,炭化物,T,h,縄文時代,----,B,IAAA-10707,AMS法,6320,30,----,----,----,----,-26.3,株式会社古環境研究所,(株)加速器分析研究所,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
140,8315,14：神奈川県,吉岡遺跡群B区,綾瀬市吉岡,Y18PC-32　-25.2,炭化物,T,h,不明,----,ABCDEFGH,IAAA-10704,AMS法,25780,110,----,----,----,----,-25.8,株式会社古環境研究所,(株)加速器分析研究所,2003,吉岡遺跡群B区出土炭化物および植物遺存体の放射性炭素年代測定,254-256,----,かながわ考古学財団調査報告153　吉岡遺跡群Ⅹ　B区　第2次調査　(第一分冊　縄文時代初頭?旧石器時代、自然科学編),財団法人かながわ考古学財団
141,8189,14：神奈川県,夏島貝塚,横須賀市,不明,木炭,T,f,縄文時代,夏島Ⅱ式,B,M770 M771,β線法,9240,500,----,----,----,----,----,杉原荘介,ミシガン大学,1964,世界最古の貝塚?,36-40,----,夏島貝塚,中央公論美術出版
142,8170,14：神奈川県,大塚東遺跡,横須賀市長沢字大塚,不明遺構覆土中,炭化材,T,f,縄文時代草創期?早期?,----,B,GaK-18179,β線法,7680,110,----,----,----,----,----,株式会社パレオ･ラボ,学習院大学年代測定室　木越邦彦,1997,大塚東遺跡･大塚西遺跡出土炭化材の放射性炭素年代測定,付編2　1-2,----,横須賀リサーチパーク計画基盤整備事業地内埋蔵文化財発掘調査報告書,横須賀リサーチパーク計画基盤整備事業地内埋蔵文化財発掘調査団
143,8169,14：神奈川県,大塚東遺跡,横須賀市長沢字大塚,B-Ⅲ地区断層に伴う攪乱中,炭化材,T,f,縄文時代草創期?早期?,----,B,GaK-18178,β線法,5390,170,----,----,----,----,----,株式会社パレオ･ラボ,学習院大学年代測定室　木越邦彦,1997,大塚東遺跡･大塚西遺跡出土炭化材の放射性炭素年代測定,付編2　1-2,----,横須賀リサーチパーク計画基盤整備事業地内埋蔵文化財発掘調査報告書,横須賀リサーチパーク計画基盤整備事業地内埋蔵文化財発掘調査団
144,8651,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI05 上層(確認面),炭化材,T,f,縄文時代,----,B,IAAA-90770,AMS法,4330,40,----,----,-26.79,0.36,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
145,8653,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI06　炉2中層,炭化材(クリ),T,f,縄文時代,----,B,YU-408,AMS法,4270,25,----,----,-25.01,0.25,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
146,8655,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　2層,炭化材,T,f,縄文時代,----,B,YU-410,AMS法,4205,30,----,----,-26.43,0.27,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
147,8657,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01　炉,炭化材,T,f,縄文時代,----,B,YU-412,AMS法,4300,25,----,----,-25.07,0.36,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
148,8659,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　床,炭化材,T,f,縄文時代,----,B,YU-414,AMS法,4170,25,----,----,-28.61,0.27,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
149,8660,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01　炉内2層,炭化材,T,f,縄文時代,----,B,YU-415,AMS法,4125,25,----,----,-27.12,0.24,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
150,8658,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　床(4層)の板状材,炭化材,T,f,縄文時代,----,B,YU-413,AMS法,4265,25,----,----,-25.54,0.24,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
151,8656,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　4層,炭化材,T,f,縄文時代,----,B,YU-411,AMS法,4360,25,----,----,-25.86,0.27,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
152,8654,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI03　炉体内上部,炭化材,T,f,縄文時代,----,B,YU-409,AMS法,4410,25,----,----,-24.43,0.3,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
153,8652,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI06　炉,炭化材,T,f,縄文時代,----,B,YU-407,AMS法,4260,25,----,----,-25.53,0.31,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
154,8650,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI03　周溝3(一番内側)　上層,炭化材,T,f,縄文時代,----,B,IAAA-90769,AMS法,4340,40,----,----,-27.25,0.38,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
155,8647,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　2住覆土,炭化材,T,f,縄文時代,----,B,IAAA-90766,AMS法,4160,40,----,----,-27.14,0.39,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
156,8648,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01　床,炭化材,T,f,縄文時代,----,B,IAAA-90767,AMS法,4260,40,----,----,-30.35,0.35,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
157,8649,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01･02　覆土(2住中層),炭化材,T,f,縄文時代,----,B,IAAA-90768,AMS法,4290,40,----,----,-26.66,0.53,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
158,8661,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SK04　貯蔵穴内,炭化材,T,f,縄文時代,----,B,YU-416,AMS法,4535,25,----,----,-25.24,0.27,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
159,8663,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　pit1,炭化材,T,f,縄文時代,----,B,YU-418,AMS法,4155,25,----,----,-25.56,0.29,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
160,8665,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　炉燃焼面,炭化材,T,f,縄文時代,----,B,YU-420,AMS法,4240,25,----,----,-24.54,0.31,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
161,8667,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　10層　埋甕上,炭化材,T,f,縄文時代,----,B,YU-1806,AMS法,4160,25,----,----,-26.87,0.23,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
162,8669,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　中層遺物集中,炭化材,T,f,縄文時代,----,B,YU-1808,AMS法,4170,25,----,----,-27.23,0.2,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
163,8671,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　床の集中炭化材,炭化材,T,f,縄文時代,----,B,YU-1810,AMS法,4175,25,----,----,-24.96,0.23,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
164,8673,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　pit1,炭化材,T,f,縄文時代,----,B,YU-1812,AMS法,4205,25,----,----,-26.86,0.24,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
165,8672,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　pit1,炭化材,T,f,縄文時代,----,B,YU-1811,AMS法,4170,30,----,----,-27.54,0.32,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
166,8670,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　床の集中炭化材,炭化材,T,f,縄文時代,----,B,YU-1809,AMS法,4145,25,----,----,-24.75,0.24,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
167,8668,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01　炉,炭化材,T,f,縄文時代,----,B,YU-1807,AMS法,4205,25,----,----,-26.29,0.22,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
168,8666,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI06　炉,炭化材,T,f,縄文時代,----,B,YU-1805,AMS法,4250,25,----,----,-27.64,0.22,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
169,8664,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI02　pit3,炭化材,T,f,縄文時代,----,B,YU-419,AMS法,4115,25,----,----,-24.27,0.26,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
170,8662,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI03　炉堀方上面,炭化材,T,f,縄文時代,----,B,YU-417,AMS法,4445,30,----,----,-24.05,0.33,----,小林謙一(中央大学),山形大学高感度加速器質量分析センター,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
171,8646,14：神奈川県,大日野原遺跡,相模原市緑区澤井,SI01　床,炭化材,T,f,縄文時代,----,B,IAAA-90765,AMS法,4470,40,----,----,-24.98,0.73,----,小林謙一(中央大学),(株)加速器分析研究所,2014,第3次調査出土炭化材の炭素14年代測定,67-69,----,中央大学文学部考古学研究室調査報告書3　大日野原遺跡?第3次発掘調査　遺物編?,中央大学文学部考古学研究室　相模原市教育委員会
172,8868,14：神奈川県,奈良地区遺跡群,横浜市緑区奈良町,不明,泥炭質粘土,T,j,不明,----,ABCDEFGH,GaK-9578,β線法,1570,120,----,----,----,----,----,安田喜憲,学習院大学　木越邦彦,1986,奈良地区遺跡群および(No.11)遺跡の花粉分析,38-49,----,奈良地区遺跡群Ⅰ　理科学分析編,奈良地区遺跡調査団
173,8274,14：神奈川県,宇都宮辻子幕府跡,鎌倉市小町,溝1　砂質泥炭質粘土,木材(トチノキとアカガシ亜属),T,d,不明,----,ABCDEFGH,PLD-139,不明,2890,100,----,----,----,----,----,鈴木茂(パレオ･ラボ),パレオ･ラボ,1997,宇都宮辻子幕府跡の花粉化石,240-247,----,鎌倉市埋蔵文化財緊急調査報告書13　平成8年度発掘調査報告(第2分冊),鎌倉市教育委員会
174,8432,14：神奈川県,山王山遺跡,港北区岸根町山王山,4号住居址　床面,木炭,T,f,縄文時代中期,勝坂期,B,Gak-12087,β線法,4040,110,----,----,----,----,----,学習院大学　木越邦彦,学習院大学　木越邦彦,1985,放射性炭素年代測定結果報告,477-478,----,神奈川県立埋蔵文化財センター調査報告8　山王山遺跡,神奈川県立埋蔵文化財センター
175,4465,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,19住居跡1号埋甕,炭化材,T,f,縄文時代中期,加曽利E1式,B,Beta-154804,AMS法,4410,40,----,----,-26.2,----,-26.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-116,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
176,4468,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,81住居跡炉体下層,炭化材,T,f,縄文時代中期,勝坂2式,B,Beta-154802,AMS法,4160,40,----,----,-26.5,----,-26.5,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-200 B,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
177,4470,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,13住居跡埋甕,炭化材,T,f,縄文時代中期,勝坂2式,B,Beta-154799,AMS法,4510,40,----,----,-25.5,----,-25.5,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-230,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
178,4472,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,53住居跡炉体,種実クルミ核,T,g,縄文時代中期,勝坂2b式,B,Beta-154798,AMS法,4430,40,----,----,-28.4,----,-28.4,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-323 B,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
179,4471,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,53住居跡炉体,種実クルミ核,T,g,縄文時代中期,勝坂2b式,B,Beta-154797,AMS法,4460,40,----,----,-25.2,----,-25.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-323 A,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
180,4469,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,44住居跡床面下埋甕,炭化材,T,f,縄文時代中期,曽利Ⅰ式,B,Beta-154800,AMS法,4350,40,----,----,-28.9,----,-28.9,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-201,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
181,4467,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,81住居跡炉体上層,その他土壌,T,k,縄文時代中期,勝坂2式,B,Beta-154801,AMS法,4250,40,----,----,-25.9,----,-25.9,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-200 A,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
182,4466,14：神奈川県,川尻中村遺跡,相模原市緑区川尻,26住居跡埋甕,炭化材,T,f,縄文時代中期,加曽利E3式,B,Beta-154803,AMS法,4220,40,----,----,-28,----,-28,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,SOKN-173,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
