項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
522,7955,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,29地点付近　黒色粘土、暗褐色砂礫(Ⅳ),材,T,d,縄文時代,----,B,Gak-12579,β線法,4850,120,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
523,7957,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,J13-O-11の?34地点21試料　黒色粘土層(Ⅲ?Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12461,β線法,4900,160,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
524,7958,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K15-1の④36地点4試料　黒色粘土層(Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12462,β線法,7420,150,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
525,7960,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,N12-bの?18地点21試料　黒色粘土層(Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12464,β線法,5980,160,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
526,7962,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,N15-b(西)の①29地点1試料　暗褐色粘土層(Ⅳ?Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12466,β線法,6530,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
527,7965,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,L15-114(W276)33地点付近　暗灰色砂礫層(Ⅳ),材,T,d,縄文時代,----,B,Gak-12469,β線法,4940,130,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
528,7967,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,M15-160(W279)33地点付近　暗灰色砂礫層(Ⅳ),材,T,d,縄文時代,----,B,Gak-12471,β線法,4720,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
529,7969,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,I14-v-6⑦31地点付近　暗褐色粘土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12473,β線法,6060,200,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
530,7971,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,C3-j-15⑩47地点付近　黒褐色粘土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12475,β線法,3500,160,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
531,7973,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,M13-g-9⑩41地点付近　黒色年土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12477,β線法,3780,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
532,7974,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,M13-g-9⑭41地点付近　砂礫層(Ⅳ),土壌,T,k,縄文時代,----,B,Gak-12478,β線法,3820,80,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
533,7975,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,M13-g-9⑱41地点付近　黒色粘土層(Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12479,β線法,6190,130,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
534,7982,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K14-74'W100)　砂礫直上(Ⅳ?Ⅴ),材(ケンポナシ),T,d,縄文時代,----,B,Gak-12785,β線法,7340,180,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
535,7983,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K14-111(W119)　砂礫直上(Ⅳ?Ⅴ),材(コナラ属コナラ亜属コナラ節),T,d,縄文時代,----,B,Gak-12786,β線法,6000,90,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
536,7979,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,L14-265(W284)　砂礫直上(Ⅳ),材(カラマツ),T,d,縄文時代,----,B,Gak-12782,β線法,1250,70,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
537,7972,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,C3-j-15⑫47地点付近　黒色粘土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12476,β線法,3920,130,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
538,7970,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,I14-v-6⑪31地点付近　黒色年土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12474,β線法,5200,120,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
539,7968,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,I14-v-6②31地点付近　黒褐色土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12472,β線法,3220,110,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
540,7966,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,M14-733地点付近　暗灰色砂礫層(Ⅳ),材,T,d,縄文時代,----,B,Gak-12470,β線法,5400,130,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
541,7964,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,炭化集中部A28地点付近　黒色粘土層(Ⅳ?Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12468,β線法,6090,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
542,7961,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,N12-bの?18地点26試料　砂質黒色粘土層(Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12465,β線法,6480,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
543,7959,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,N12-bの⑭18地点⑭試料　黒色粘土層(Ⅲ),土壌,T,k,縄文時代,----,B,Gak-12463,β線法,5810,250,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
544,7954,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,N15-b(西)の①?地点1試料　暗褐色粘土層(Ⅳ?Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12459,β線法,6080,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
545,7952,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,B5-f-10の④?地点付近　黒色粘土層(Ⅴ),土壌,T,k,縄文時代,----,B,Gak-12457,β線法,9530,200,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
546,7949,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K14-124(W123)36地点付近　黒色粘土(Ⅴ),材(コナラ属コナラ亜属コナラ節),T,d,縄文時代,----,B,Gak-12454,β線法,7340,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
547,7945,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,L13-50(W155)41地点付近　暗灰色砂礫中の黒色粘土(Ⅴ),材(カラマツ／トウヒ),T,d,縄文時代,----,B,Gak-12450,β線法,16090,330,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
548,7943,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K14-96(W110) 36地点付近　黒色砂層(Ⅳ?Ⅴ),材(広葉樹　環孔材),T,d,縄文時代,----,B,Gak-12448,β線法,6760,130,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
549,7941,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,K9-24237地点付近　暗灰色砂礫層(Ⅳ),材,T,d,縄文時代,----,B,Gak-12446,β線法,19230,470,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
550,7936,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,J10-151(W251) 37地点付近　暗灰色砂礫層(Ⅳ),材(イヌガヤ),T,d,縄文時代,----,B,Gak-12441,β線法,2340,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
551,7940,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,J14-331(W3)34地点付近　暗灰色砂礫層(Ⅳ),材(コナラ属コナラ亜属コナラ節),T,d,縄文時代,----,B,Gak-12445,β線法,6500,140,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
552,7937,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,J10-154(W253)27地点付近　暗灰色砂礫層(Ⅳ),材(マツ科の一種),T,d,縄文時代,----,B,Gak-12442,β線法,21370,680,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
553,7929,13：東京都,妙正寺川No.1遺跡,新宿区西落合、中野区松が丘,D4-5153地点付近　暗灰色砂礫層(Ⅳ),材,T,d,縄文時代,----,B,Gak-12434,β線法,4690,150,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1987,14C年代測定,15-18,----,妙正寺No.1遺跡?多目的遊水池事業に伴う緊急発掘調査報告書?(自然科学分析編),妙正寺No.1遺跡調査会
554,6471,13：東京都,宇津木台遺跡群,八王子市小宮町他,SK-136,炭化物,T,h,縄文時代早期後半,----,B,Gak-13251,β線法,3990,390,----,----,----,----,----,宇津木台地区遺跡調査会,学習院大学放射性炭素年代測定室,1988,壙底施設直下より検出された炭化物片の放射性炭素年代測定について,76-79,----,宇津木台遺跡群?,八王子市宇津木台地区遺跡調査会
555,6470,13：東京都,宇津木台遺跡群,八王子市小宮町他,SK-136,炭化物,T,h,縄文時代早期後半,----,B,Gak-13250,β線法,3070,350,----,----,----,----,----,宇津木台地区遺跡調査会,学習院大学放射性炭素年代測定室,1988,壙底施設直下より検出された炭化物片の放射性炭素年代測定について,76-79,----,宇津木台遺跡群?,八王子市宇津木台地区遺跡調査会
556,6830,13：東京都,宮ヶ谷戸遺跡,秋川市野辺,2号集石土坑,炭化材,T,f,縄文時代,----,B,Gak-15909,β線法,4680,100,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,自然科学分析報告,96-103,----,宮ヶ谷戸遺跡,宮ヶ谷戸遺跡調査団
557,6829,13：東京都,宮ヶ谷戸遺跡,秋川市野辺,1号集石土坑,炭化材,T,f,縄文時代,----,B,Gak-15908,β線法,5590,260,----,----,----,----,----,パリノ･サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1992,自然科学分析報告,96-103,----,宮ヶ谷戸遺跡,宮ヶ谷戸遺跡調査団
558,7727,13：東京都,富士見町遺跡,調布市富士見町,SS-04　3面,炭化材(クリ),T,f,縄文時代中期,勝坂3式,B,PLD-2856,AMS法,4455,40,----,----,----,----,-24.6,石川博行･植田弥生･新山雅広･山形秀樹･佐々木由香,パレオ･ラボ,2012,富士見町遺跡第1地点の集石遺構(SS-04)の年代と材について,66-67,----,明治大学校地内遺跡調査団調査報告書2　富士見町遺跡1?第1地点の発掘調査?,学校法人明治大学
559,7728,13：東京都,富士見町遺跡,調布市富士見町,SS-04　4面,炭化材(クリ),T,f,縄文時代中期,勝坂3式,B,PLD-2857,AMS法,4420,40,----,----,----,----,-26,石川博行･植田弥生･新山雅広･山形秀樹･佐々木由香,パレオ･ラボ,2012,富士見町遺跡第1地点の集石遺構(SS-04)の年代と材について,66-67,----,明治大学校地内遺跡調査団調査報告書2　富士見町遺跡1?第1地点の発掘調査?,学校法人明治大学
560,7726,13：東京都,富士見町遺跡,調布市富士見町,SS-04　2面,炭化材(クリ),T,f,縄文時代中期,勝坂3式,B,PLD-2855,AMS法,4385,40,----,----,----,----,-25.2,石川博行･植田弥生･新山雅広･山形秀樹･佐々木由香,パレオ･ラボ,2012,富士見町遺跡第1地点の集石遺構(SS-04)の年代と材について,66-67,----,明治大学校地内遺跡調査団調査報告書2　富士見町遺跡1?第1地点の発掘調査?,学校法人明治大学
561,7697,13：東京都,尾崎遺跡,練馬区春日町,Cトレンチ,木材(ゴヨウマツ),T,d,不明,----,ABCDEFGH,N-3755,β線法,14100,165,----,----,----,----,----,尾崎遺跡調査団,社団法人日本アイソトープ協会,1982,1次調査の自然科学的分析,15-16,----,尾崎遺跡,練馬区教育委員会　練馬区遺跡調査会
562,7696,13：東京都,尾崎遺跡,練馬区春日町,Cトレンチ,木材(ゴヨウマツ),T,d,不明,----,ABCDEFGH,N-3754,β線法,14000,115,----,----,----,----,----,尾崎遺跡調査団,社団法人日本アイソトープ協会,1982,1次調査の自然科学的分析,15-16,----,尾崎遺跡,練馬区教育委員会　練馬区遺跡調査会
563,7699,13：東京都,尾張徳川家下屋敷跡,新宿区戸山,地点H　ⅩⅣ層,木材(アカガシ亜属),T,d,縄文時代,----,B,PLD-512,β線法,3100,90,----,----,----,----,----,(株)パレオ･ラボ,(株)パレオ･ラボ,2003,尾張徳川家下屋敷跡の自然科学分析,150-190,----,尾張徳川家下屋敷跡Ⅱ?早稲田大学新学生会館(仮称)に伴う埋蔵文化財発掘調査報告書?,新宿区戸山遺跡調査会
564,7698,13：東京都,尾張徳川家下屋敷跡,新宿区戸山,地点1　ⅩⅢ層,植物遺体を含む粘土,T,j,弥生時代以前,----,ABC,PLD-410,AMS法,2240,90,----,----,----,----,----,(株)パレオ･ラボ,(株)パレオ･ラボ,2003,尾張徳川家下屋敷跡の自然科学分析,150-190,----,尾張徳川家下屋敷跡Ⅱ?早稲田大学新学生会館(仮称)に伴う埋蔵文化財発掘調査報告書?,新宿区戸山遺跡調査会
565,6973,13：東京都,山王上遺跡,日野市多摩平,８号集石,炭化材(クリ),T,f,縄文時代,----,B,PLD-6398,AMS法,4510,25,4512,23,-25.41,0.13,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
566,6974,13：東京都,山王上遺跡,日野市多摩平,9b号集石,炭化材(クリ),T,f,縄文時代,----,B,PLD-6399,AMS法,4495,25,4496,24,-24.63,0.11,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
567,6972,13：東京都,山王上遺跡,日野市多摩平,７号集石,炭化材(クリ),T,f,縄文時代,----,B,PLD-6397,AMS法,4500,25,4499,23,-24.88,0.12,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
568,6970,13：東京都,山王上遺跡,日野市多摩平,５号集石,炭化材(クリ),T,f,縄文時代中期?後期,----,B,PLD-6395,AMS法,4525,25,4525,23,-24.68,0.13,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
569,6971,13：東京都,山王上遺跡,日野市多摩平,６号集石,炭化材(クリ),T,f,縄文時代,----,B,PLD-6396,AMS法,4495,25,4493,23,-26.11,0.14,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
570,6975,13：東京都,山王上遺跡,日野市多摩平,10号集石,炭化材(クリ),T,f,縄文時代中期?後期,----,B,PLD-6400,AMS法,4435,25,4436,23,-25.08,0.12,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
571,6977,13：東京都,山王上遺跡,日野市多摩平,K-1区　SS14集石,炭化材(オニグルミ),T,f,縄文時代中期前半,----,B,PLD-11444,AMS法,4515,30,4516,31,-27.57,0.2,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
572,6978,13：東京都,山王上遺跡,日野市多摩平,K-1区　SS17集石,炭化材(クリ),T,f,縄文時代中期前半,----,B,PLD-11445,AMS法,4395,30,4394,31,-27.48,0.2,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
573,6979,13：東京都,山王上遺跡,日野市多摩平,K-2区　SS19集石,炭化材(クリ),T,f,縄文時代中期前半,----,B,PLD-11446,AMS法,4475,25,4473,27,-27.06,0.14,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
574,6981,13：東京都,山王上遺跡,日野市多摩平,K-3区　SS21集石,炭化材(クリ),T,f,縄文時代中期前半,----,B,PLD-11448,AMS法,4380,30,4381,30,-25.49,0.29,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
575,6985,13：東京都,山王上遺跡,日野市多摩平,K-2区　SI17住居跡,炭化材,T,f,縄文時代中期後半,----,B,PLD-11452,AMS法,4105,25,4105,25,-22.87,0.19,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
576,6982,13：東京都,山王上遺跡,日野市多摩平,K-3区　SS22集石,炭化材(クリ),T,f,縄文時代中期前半,----,B,PLD-11449,AMS法,4430,25,4431,27,-26.83,0.21,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
577,6980,13：東京都,山王上遺跡,日野市多摩平,K-2区　SS20集石,炭化材(クリ),T,f,縄文時代中期前半,----,B,PLD-11447,AMS法,4340,30,4341,29,-27.93,0.15,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2010,放射性炭素年代測定,387-390,----,東京都埋蔵文化財センター発掘調査報告第240集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
578,6976,13：東京都,山王上遺跡,日野市多摩平,11a号集石,炭化材(クマシデ属),T,f,縄文時代早期,----,B,PLD-6401,AMS法,9430,30,9429,31,-25.37,0.13,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
579,6969,13：東京都,山王上遺跡,日野市多摩平,４号集石,炭化材(クリ),T,f,縄文時代中期?後期,----,B,PLD-6394,AMS法,4505,25,4505,24,-25.9,0.12,----,パレオ･ラボAMS年代測定グループ,パレオ･ラボAMS年代測定グループ,2007,集石出土炭化材の放射性炭素年代測定,217-222,----,東京都埋蔵文化財センター発掘調査報告第210集　山王上遺跡,(財)東京都スポーツ文化事業団　東京都埋蔵文化財センター
580,6507,13：東京都,岡本前耕地遺跡,世田谷区岡本,1区東壁,木材,T,d,不明,----,ABCDEFGH,Gak-14438,β線法,3510,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,古環境変遷に関する調査,75-83,----,都立砧工業高等学校内埋蔵文化財発掘調査報告書2　岡本前耕地,都立学校遺跡調査会
581,6508,13：東京都,岡本前耕地遺跡,世田谷区岡本,3区北壁(10地点),泥炭質シルト,T,j,不明,----,ABCDEFGH,Gak-17350,β線法,1260,90,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,古環境変遷に関する調査,75-83,----,都立砧工業高等学校内埋蔵文化財発掘調査報告書2　岡本前耕地,都立学校遺跡調査会
582,6506,13：東京都,岡本前耕地遺跡,世田谷区岡本,1区東壁,木材,T,d,不明,----,ABCDEFGH,Gak-14437,β線法,3180,130,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,古環境変遷に関する調査,75-83,----,都立砧工業高等学校内埋蔵文化財発掘調査報告書2　岡本前耕地,都立学校遺跡調査会
583,6505,13：東京都,岡本前耕地遺跡,世田谷区岡本,1区東壁,木材,T,d,不明,----,ABCDEFGH,Gak-14436,β線法,3540,100,----,----,----,----,----,パリノ・サーヴェイ株式会社,学習院大学放射性炭素年代測定室,1993,古環境変遷に関する調査,75-83,----,都立砧工業高等学校内埋蔵文化財発掘調査報告書2　岡本前耕地,都立学校遺跡調査会
